energy,sStart,sDisc,theta,label
7.669321808666796,0.0,0.21891007387724132,2.119250185602146,Electron
0.43876989237818853,0.0,0.78442181385333,2.1259823519453143,Neutron
11.323373550812372,0.5,0.25365604211750076,0.38698541932792446,Electron
0.2578012804902598,9.5,0.7908708449652634,0.39221724477573044,Neutron
98.83618145455587,0.5,0.08229048592244069,0.4416420774911775,Electron
1.570740763144052,10.0,0.919850431576276,0.4434092288475841,Neutron
34.878992865772986,0.0,0.6842371872667242,2.284853089249124,Pion
0.579137035595981,0.0,0.28235752802335284,2.2766261759278814,Neutron
1.683653843545497,0.0,0.2992523876633147,2.2860828322914064,Photon
10.492964240089469,0.0,0.4483770174505755,1.6532330899552237,Electron
0.26919448407326857,0.0,0.6732120658296071,1.6609004154314542,Neutron
0.1937939280387956,7.0,0.8295103889308028,1.640093377235528,Photon
0.3481749844913013,0.0,0.7213837679545371,1.6651234700829047,Neutron
15.598096277392665,0.0,0.3612954993422914,0.9148145497150941,Electron
0.5840204634643258,0.0,0.4586401925478575,0.9125331553562924,Photon
17.325172892459644,0.0,0.7114702102928889,0.7396819352150728,Pion
0.9016877257016447,0.0,0.7462267070391921,0.7339540504838037,Photon
0.08320375515965149,0.0,0.5364438141736654,1.670766964153686,Pion
5.32079833112123,0.0,0.34305587001680093,1.6706624952433713,Photon
0.8610249612749937,0.0,0.35844113219779183,1.6112930837143946,Photon
0.3997683106463228,0.0,0.5641416415644553,1.61569042391934,Photon
0.12475671912621765,7.5,0.7491270062791454,1.6198801660244715,Photon
6.70242028386528,0.0,0.6242190195537197,1.6124940774106735,Photon
0.2846792137269494,9.0,0.578075745518927,1.6336335414486842,Neutron
33.31858650091415,0.0,0.1836151772909307,0.5861403063748778,Electron
0.5980202960273936,4.5,0.7246056402693954,0.5972378260253628,Neutron
20.434612375706994,0.0,0.671520221907899,2.1146619579617414,Pion
1.1592151960739632,0.0,0.5844981376313473,2.1156803250722085,Photon
0.2900649197516541,0.5,0.5852404238858371,2.1140439065793903,Photon
102.28994202144209,1.0,0.07215484211033052,2.7467861959417883,Electron
0.5153802821068766,2.5,0.7274171651608955,2.7525321410649037,Neutron
0.32276120274923753,4.5,0.798937365871672,2.741360708710284,Photon
0.661736804452285,18.0,0.6504844326253766,2.768832916607129,Neutron
15.492076106937578,0.0,0.6359756336953246,2.2961555678367893,Photon
95.3857394560402,1.5,0.24121377927799253,0.2471192754220738,Electron
0.6390135441193299,7.5,0.5037226584587035,0.25126911694400506,Neutron
1.3366555421269455,11.5,0.6746866944239162,0.2509666859326879,Neutron
178.37611494820024,1.5,0.08696828473951913,2.9209553379060416,Electron
0.8029701447108443,3.0,0.3791330190445966,2.9242415550391265,Neutron
0.629069784481717,17.5,0.7908999057503032,2.921457634170364,Neutron
31.460605973664187,0.0,0.7148970811285733,1.6065805569638707,Pion
1.6159509156838405,0.0,0.3827698263124637,0.8354594012074714,Neutron
0.4799835525356909,0.0,0.6306647662668728,0.8375334916894259,Neutron
1.6911147794273569,0.0,0.6140369391344259,0.8403178425469523,Photon
13.193034413507847,1.0,0.22266406694890867,0.2518649920995116,Electron
5.420411909912065,0.5,0.2478403808776984,0.4494625464252751,Photon
2.544557576706619,1.0,0.6790838104833634,0.4537277912877555,Photon
2.140430284932579,0.0,0.38504048527721846,0.4541931211523153,Photon
